source,id_str,text,is_retweet,retweet_count,favorite_count
Media Studio,8.90E+17,"Thank you Foxconn, for investing $10 BILLION DOLLARS with the potential for up to 13K new jobs in Wisconsin! MadeInTheUSA🇺🇸 https://t.co/jJghVeb63s",FALSE,21236,91566
Media Studio,8.90E+17,Congratulations to Boys and Girls Nation. It was my great honor to welcome you to the WH today! Full Remarks: https://t.co/Pb5FTTOyWf https://t.co/U6tfV93dDG,FALSE,10041,50280
Twitter for iPhone,8.90E+17,IN AMERICA WE DON'T WORSHIP GOVERNMENT - WE WORSHIP GOD!🎥https://t.co/jIejSgVnnA,FALSE,37683,131013
Twitter for iPhone,8.90E+17,"...big dollars ($700,000) for his wife's political run from Hillary Clinton and her representatives. Drain the Swamp!",FALSE,16929,74591
Twitter for iPhone,8.90E+17,"Why didn't A.G. Sessions replace Acting FBI Director Andrew McCabe, a Comey friend who was in charge of Clinton investigation but got....",FALSE,16092,64335
Twitter for iPhone,8.90E+17,....victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail. Thank you,FALSE,43406,143128
Twitter for iPhone,8.90E+17,....Transgender individuals to  serve in any capacity in the U.S. Military. Our military must be focused on decisive and overwhelming.....,FALSE,45736,138148
Twitter for iPhone,8.90E+17,"After consultation with my Generals and military experts, please be advised that the United States Government will not accept or allow......",FALSE,43443,127153
Twitter for iPhone,8.90E+17,"Senator @lisamurkowski of the Great State of Alaska really let the Republicans, and our country, down yesterday. Too bad!",FALSE,14612,59522
Twitter for iPhone,8.90E+17,The crowd in Ohio was amazing last night - broke all records. We all had a great time in a great State. Will be back soon!,FALSE,12643,76466
Media Studio,8.90E+17,People of Ohio are fantastic. Thank you so much. What an evening! https://t.co/KM0zoaULYH,FALSE,10493,55359
Media Studio,8.90E+17,"It was my great honor to join our wonderful Veterans at AMVETS Post 44 in Youngstown, Ohio this evening. A grateful nation salutes you! https://t.co/RxobYHP1oR",FALSE,12063,60984
Twitter for iPhone,8.90E+17,"Just arrived in Youngstown, Ohio with @FLOTUS Melania!
#MakeAmericaGreatAgain🇺🇸
🎥https://t.co/A1mrxSksR3 https://t.co/jWX9yBlX8z",FALSE,9246,52162
Twitter for iPhone,8.90E+17,.@SenJohnMcCain-Thank you for coming to D.C. for such a vital vote. Congrats to all Rep. We can now deliver grt healthcare to all Americans!,FALSE,14599,67747
Twitter for iPhone,8.90E+17,"Joint Press Conference with Prime Minister Saad Hariri of Lebanon beginning shortly. Join us live!
➡️https://t.co/7pquWbEutn https://t.co/JHVHKgrPOY",FALSE,4586,26651
Twitter for iPhone,8.90E+17,"""America's Labor Market Continues to Boom"" JOBS, JOBS, JOBS! https://t.co/LuOaR1Iz2e",FALSE,12527,51509
Media Studio,8.90E+17,The American people have waited long enough. There has been enough talk and no action for seven years. Now is the time for action! https://t.co/VdTiYL0Ua7,FALSE,13969,59968
Twitter for iPhone,8.90E+17,Will be traveling to the Great State of Ohio tonight. Big crowd expected. See you there!,FALSE,12243,69155
Twitter for iPhone,8.90E+17,This will be a very interesting day for HealthCare.The Dems are obstructionists but the Republicans can have a great victory for the people!,FALSE,12075,58423
Twitter for iPhone,8.90E+17,Working on major Trade Deal with the United Kingdom. Could be very big &amp; exciting. JOBS! The E.U. is very protectionist with the U.S. STOP!,FALSE,16722,70843
Twitter for iPhone,8.90E+17,"Jared Kushner did very well yesterday in proving he did not collude with the Russians. Witch Hunt. Next up, 11 year old Barron Trump!",FALSE,22579,91712
Twitter for iPhone,8.90E+17,So great that John McCain is coming back to vote. Brave - American hero! Thank you John.,FALSE,22788,82480
Twitter for iPhone,8.90E+17,ObamaCare is torturing the American People.The Democrats have fooled the people long enough. Repeal or Repeal &amp; Replace! I have pen in hand.,FALSE,16409,70145
Twitter for iPhone,8.90E+17,"Big day for HealthCare. After 7 years of talking, we will soon see whether or not Republicans are willing to step up to the plate!",FALSE,13852,64975
Twitter for iPhone,8.90E+17,"Problem is that the acting head of the FBI &amp; the person in charge of the Hillary investigation, Andrew McCabe, got $700,000 from H for wife!",FALSE,22532,72206
Twitter for iPhone,8.90E+17,Attorney General Jeff Sessions has taken a VERY weak position on Hillary Clinton crimes (where are E-mails &amp; DNC server) &amp; Intel leakers!,FALSE,19778,71253
Twitter for iPhone,8.90E+17,"Ukrainian efforts to sabotage Trump campaign - ""quietly working to boost Clinton."" So where is the investigation A.G. @seanhannity",FALSE,17167,58316
Twitter for iPhone,8.90E+17,Is Fake News Washington Post being used as a lobbyist weapon against Congress to keep Politicians from looking into Amazon no-tax monopoly?,FALSE,17448,63048
Twitter for iPhone,8.90E+17,So many stories about me in the @washingtonpost are Fake News. They are as bad as ratings challenged @CNN. Lobbyist for Amazon and taxes?,FALSE,13338,55705
Twitter for iPhone,8.90E+17,"The Amazon Washington Post fabricated the facts on my ending massive, dangerous, and wasteful payments to Syrian rebels fighting Assad.....",FALSE,15482,59829
Media Studio,8.90E+17,#2017Jambo- Remember your duty. Honor your history. Take care of the people God puts into your life – and LOVE &amp; CHERISH your country! https://t.co/DnNYxGJm4I,FALSE,19511,71804
Twitter for iPhone,8.90E+17,"Any senator who votes against starting debate is telling America that you are fine w/ the #OCareNightmare! 
Remarks: https://t.co/tSvWaMdxBA https://t.co/DI7e78hr6N",FALSE,11724,42868
Twitter for iPhone,8.90E+17,"Arriving at Joint Base Andrews with @SecretaryPerry, @SecretaryZinke, and @SecPriceMD..... https://t.co/Yxm94XKtuv",FALSE,10620,45954
Twitter for iPhone,8.89E+17,Republicans have a last chance to do the right thing on Repeal &amp; Replace after years of talking &amp; campaigning on it.,FALSE,19819,83561
Twitter for iPhone,8.89E+17,"Sleazy Adam Schiff, the totally biased Congressman looking into ""Russia,"" spends all of his time on television pushing the Dem loss excuse!",FALSE,21363,81461
Twitter for iPhone,8.89E+17,"So why aren't the Committees and investigators, and of course our beleaguered A.G., looking into Crooked Hillarys crimes &amp; Russia relations?",FALSE,24879,88254
Twitter for iPhone,8.89E+17,"After 1 year of investigation with Zero evidence being found, Chuck Schumer just stated that ""Democrats should blame ourselves,not Russia.""",FALSE,28633,100874
Twitter for iPhone,8.89E+17,"Drain the Swamp should be changed to Drain the Sewer - it's actually much worse than anyone ever thought, and it begins with the Fake News!",FALSE,33079,117414
Twitter for iPhone,8.89E+17,"Thank you to @LOUDOBBS for giving the first six months of the Trump Administration an A+. S.C.,reg cutting,Stock M, jobs,border etc. = TRUE!",FALSE,20417,83996
Twitter for iPhone,8.89E+17,"If Republicans don't Repeal and Replace the disastrous ObamaCare, the repercussions will be far greater than any of them understand!",FALSE,22133,89832
Twitter for iPhone,8.89E+17,"It's hard to read the Failing New York Times or the Amazon Washington Post because every story/opinion, even if should be positive, is bad!",FALSE,15589,71155
Twitter for iPhone,8.89E+17,"It's very sad that Republicans, even some that were carried over the line on my back, do very little to protect their President.",FALSE,35200,134160
Twitter for iPhone,8.89E+17,"As the phony Russian Witch Hunt continues, two groups are laughing at this excuse for a lost election taking hold, Democrats and Russians!",FALSE,20088,87621
Media Studio,8.89E+17,"To every PATRIOT who will serve on the #USSGeraldRFord:
☑️Keep the watch🇺🇸
☑️Protect her🇺🇸
☑️Defend her🇺🇸
☑️LOVE HER🇺🇸
Good Luck &amp; Godspeed! https://t.co/shcz5GQkCh",FALSE,27239,111217
Twitter for iPhone,8.89E+17,"American steel &amp; American hands have constructed a 100,000 ton message to the world: American MIGHT IS SECOND TO NONE!
#USSGeraldRFord #USA https://t.co/Pibf37Eybg",FALSE,13339,56799
Media Studio,8.89E+17,A ship is only as good as the people who serve on it — and the AMERICAN SAILOR is the BEST in the world. @USNavy #USSGeraldRFord https://t.co/YmiTLXcCEh,FALSE,16695,73092
Twitter for iPhone,8.89E+17,"Join me live for the commissioning ceremony of the USS Gerald R. Ford!
➡️https://t.co/F78iOR64TW #USA https://t.co/PrVceEmPOB",FALSE,8557,46317
Twitter for iPhone,8.89E+17,"ObamaCare is dead and the Democrats are obstructionists, no ideas or votes, only obstruction. It is solely up to the 52 Republican Senators!",FALSE,20453,84103
Twitter for iPhone,8.89E+17,"The Republican Senators must step up to the plate and, after 7 years, vote to Repeal and Replace. Next, Tax Reform and Infrastructure. WIN!",FALSE,19637,86049
Twitter for iPhone,8.89E+17,"In all fairness to Anthony Scaramucci, he wanted to endorse me 1st, before the Republican Primaries started, but didn't think I was running!",FALSE,11206,58321
Twitter for iPhone,8.89E+17,"My son Donald openly gave his e-mails to the media &amp; authorities whereas Crooked Hillary Clinton deleted (&amp; acid washed) her 33,000 e-mails!",FALSE,27447,109944
Twitter for iPhone,8.89E+17,"...What about all of the Clinton ties to Russia, including Podesta Company, Uranium deal, Russian Reset, big dollar speeches etc.",FALSE,24813,87505
Twitter for iPhone,8.89E+17,"So many people are asking why isn't the A.G. or Special Council looking at the many Hillary Clinton or Comey crimes. 33,000 e-mails deleted?",FALSE,29545,105571
Twitter for iPhone,8.89E+17,"While all agree the U. S. President has the complete power to pardon, why think of that when only crime so far is LEAKS against us.FAKE NEWS",FALSE,17458,72192
Twitter for iPhone,8.89E+17,"This morning I will be going to the Commissioning Ceremony for the largest aircraft carrier in the world, The Gerald R. Ford.  Norfolk, Va.",FALSE,12151,74010
Twitter for iPhone,8.89E+17,"The Failing New York Times foiled U.S. attempt to kill the single most wanted terrorist,Al-Baghdadi.Their sick agenda over National Security",FALSE,20637,69595
Twitter for iPhone,8.89E+17,"A new INTELLIGENCE LEAK from the Amazon Washington Post,this time against A.G. Jeff Sessions.These illegal leaks, like Comey's, must stop!",FALSE,19168,73455
Twitter for iPhone,8.89E+17,Sean Spicer is a wonderful person who took tremendous abuse from the Fake News Media - but his future is bright!,FALSE,23056,120240
Media Studio,8.89E+17,"Today, it was my privilege to welcome survivors of the #USSArizona to the @WhiteHouse. #HonorThem🇺🇸
Remarks: https://t.co/gySxxqazBl https://t.co/6IPmbqVi10",FALSE,14925,69792
Media Studio,8.89E+17,"Today, it was my privilege to welcome survivors of the #USSArizona to the WH. Remarks: https://t.co/gySxxqazBl

https://t.co/gySxxqazBl https://t.co/ZJaLAfBcv0",FALSE,459,1736
Twitter for iPhone,8.88E+17,"Manufacturers’ record-high optimism reported in the 1st qtr has carried into the 2nd qtr of 2017 via @ShopFloorNAM:
https://t.co/a42fNElct1 https://t.co/WHZtcAxhRQ",FALSE,10206,41284
Media Studio,8.88E+17,"ICYMI- This week we hosted a #MadeInAmerica event, right here at the @WhiteHouse! If it is MADE IN AMERICA, it is the BEST! USA🇺🇸 https://t.co/q4vB9GdE5y",FALSE,13032,58876
Media Studio,8.88E+17,"""Six months in - it is the hope of GROWTH📈that is making America🇺🇸FOUR TRILLION DOLLARS💰RICHER."" -Stuart @VarneyCo
🎥https://t.co/s7fYOicWGV https://t.co/x9MeUzDom6",FALSE,15615,56880
Twitter for iPhone,8.88E+17,"#MadeInAmerica🇺🇸
📸https://t.co/39dwlGHI7R https://t.co/VfIrc5Xssx",FALSE,9028,42436
Twitter for iPhone,8.88E+17,"Billions of dollars in investments &amp; thousands of new jobs in America! An initiative via Corning, Merck &amp; Pfizer: https://t.co/QneN48bSiq https://t.co/5VtMfuY3PM",FALSE,13909,59311
Media Studio,8.88E+17,"I am asking all citizens to believe in yourselves, believe in your future, and believe, once more, in America. #AmericaFirst🇺🇸 https://t.co/NOnhJyWp4J",FALSE,34804,122092
Twitter for iPhone,8.88E+17,"Departing The Pentagon after meetings with @VP Pence, Secretary James Mattis, and our great teams. #MAGA🇺🇸 https://t.co/5d1MSzhjQS",FALSE,13124,60572
Twitter for iPhone,8.88E+17,"Melania and I send our thoughts and prayers to Senator McCain, Cindy, and their entire family. Get well soon. 
https://t.co/fONWVlmYyz",FALSE,15805,84370
Twitter for iPhone,8.88E+17,"The Republicans never discuss how good their healthcare bill is, &amp; it will get even better at lunchtime.The Dems scream death as OCare dies!",FALSE,16272,75511
Twitter for iPhone,8.88E+17,I will be having lunch at the White House today with Republican Senators concerning healthcare. They MUST keep their promise to America!,FALSE,18641,93049
Twitter for iPhone,8.87E+17,The Fake News is becoming more and more dishonest! Even a dinner arranged for top 20 leaders in Germany is made to look sinister!,FALSE,27469,109127
Twitter for iPhone,8.87E+17,"Fake News story of secret dinner with Putin is ""sick."" All G 20 leaders, and spouses, were invited by the Chancellor of Germany. Press knew!",FALSE,26708,98186
Twitter for iPhone,8.87E+17,The Senate must go to a 51 vote majority instead of current 60 votes. Even parts of full Repeal need 60. 8 Dems control Senate. Crazy!,FALSE,19171,74152
